IATA,CLUSTER_IATA,SIMILARITY_SCORE,RANK
TU_010-04,TU_001-02,1.000000000000,1
TU_010-04,TU_008-04,1.000000000000,1
TU_010-05,WOT,0.999914686546,1
TU_010-05,AXF,0.999571883516,2
TU_010-05,PMG,0.999482868364,3
TU_010-05,HCN,0.999013343757,4
TU_010-07,TU_037-01,0.999969714855,1
TU_010-07,TU_059-04,0.999923188405,2
TU_010-07,TU_009-02,0.999797478754,3
TU_010-07,TU_053-01,0.999635457678,4
TU_010-08,TU_017-01,0.999935897436,1
TU_010-08,TU_017-05,0.999840579710,2
TU_010-08,TU_031-09,0.999814075131,3
TU_010-08,TU_017-10,0.999558404559,4
TU_011-72,TU_065-02,0.999424242424,1
TU_011-72,TU_017-08,0.999335600907,2
TU_011-72,TU_034-06,0.999212879449,3
TU_011-72,TU_037-02,0.999030075188,4
TU_012-01,TU_034-08,0.999897635541,1
TU_012-01,TU_041-02,0.999743506902,2
TU_012-01,TU_034-05,0.999712826944,3
TU_012-01,TU_055-03,0.999470769461,4
TU_016-01,TU_073-02,0.999702856362,1
TU_016-01,TU_050-01,0.999620883573,2
TU_016-01,TU_010-02,0.999086526186,3
TU_016-01,TU_034-08,0.998901819460,4
TU_016-02,TU_035-07,0.999967776040,1
TU_016-02,TU_025-01,0.999956314610,2
TU_016-02,TU_008-03,0.998785611658,3
TU_016-02,ISN,0.998130111720,4
TU_016-03,TU_039-02,0.999984890110,1
TU_016-03,TU_034-11,0.999954566350,2
TU_016-03,TU_033-08,0.999886059136,3
TU_016-03,TU_017-09,0.999848646724,4
TU_016-04,TU_001-02,1.000000000000,1
TU_016-04,TU_010-04,1.000000000000,1
TU_016-04,TU_006-02,1.000000000000,1
TU_016-04,TU_008-04,1.000000000000,1
TU_016-04,TU_010-03,1.000000000000,1
TU_017-01,TU_010-08,0.999935897436,1
TU_017-01,TU_017-05,0.999776477146,2
TU_017-01,TU_031-09,0.999749972567,3
TU_017-01,TU_017-10,0.999494301995,4
TU_017-02,TU_065-01,0.998961491906,1
TU_017-02,TU_007-03,0.998735116718,2
TU_017-02,TU_047-03,0.998447368421,3
TU_017-02,HCN,0.997502935052,4
TU_017-03,TU_035-06,0.999974032485,1
TU_017-03,TU_053-02,0.999951365818,2
TU_017-03,TU_074-01,0.999946070079,3
TU_017-03,TU_017-07,0.999496335331,4
TU_017-04,TU_067-04,0.999753625168,1
TU_017-04,TU_031-11,0.999649531162,2
TU_017-04,TU_001-01,0.999492655516,3
TU_017-04,TU_022-05,0.999486108841,4
TU_017-05,TU_031-09,0.999973495421,1
TU_017-05,TU_010-08,0.999840579710,2
TU_017-05,TU_017-01,0.999776477146,3
TU_017-05,TU_017-10,0.999717824849,4
TU_017-06,TU_007-08,0.999875000000,1
TU_017-06,TU_033-01,0.999863888889,2
TU_017-06,TU_017-10,0.999816595441,3
TU_017-06,TU_034-11,0.999715305445,4
TU_017-07,TU_031-05,0.999618371605,1
TU_017-07,TU_074-01,0.999550265252,2
TU_017-07,TU_017-03,0.999496335331,3
TU_017-07,TU_035-06,0.999470367816,4
TU_017-08,TU_034-06,0.999877278542,1
TU_017-08,TU_037-02,0.999694474281,2
TU_017-08,TU_011-72,0.999335600907,3
TU_017-08,TU_065-02,0.998759843331,4
TU_017-09,TU_033-08,0.999962587588,1
TU_017-09,TU_052-03,0.999930380852,2
TU_017-09,TU_039-02,0.999863756614,3
TU_017-09,TU_007-02,0.999858975102,4
TU_017-10,TU_033-01,0.999952706552,1
TU_017-10,TU_007-08,0.999941595441,2
TU_017-10,TU_017-06,0.999816595441,3
TU_017-10,TU_031-09,0.999744329428,4
TU_020-01,TCP,0.999496536901,1
TU_020-01,YDF,0.999466186256,2
TU_020-01,AVP,0.999084306299,3
TU_020-01,FAY,0.998744855754,4
TU_020-02,TU_063-02,1.000000000000,1
TU_020-02,TU_076-03,0.999833333334,2
TU_020-02,TU_064-02,0.999833333333,3
TU_020-02,TU_002-03,0.999666666666,4
TU_020-02,TU_023-04,0.999666666666,4
TU_020-02,TU_059-05,0.999666666666,4
TU_020-02,TU_058-02,0.999666666666,4
TU_021-01,ERI,0.998849730101,1
TU_021-01,TU_063-03,0.998153526297,2
TU_021-01,ATZ,0.997472081796,3
TU_021-01,KIT,0.997224421981,4
TU_022-01,TRC,0.998094428638,1
TU_022-01,TOS,0.994997717080,2
TU_022-01,ONQ,0.994808571214,3
TU_022-01,ACC,0.994757153555,4
TU_022-02,MMB,0.998123852880,1
TU_022-02,LUQ,0.996709492208,2
TU_022-02,JYV,0.995947704762,3
TU_022-02,PDX,0.995490551052,4
TU_022-03,TU_059-02,0.999900132047,1
TU_022-03,GXH,0.999732847593,2
TU_022-03,TU_052-02,0.999670798134,3
TU_022-03,TU_067-02,0.999452068256,4
TU_022-04,COO,0.999997755192,1
TU_022-04,PNR,0.999778286327,2
TU_022-04,NRK,0.999729427011,3
TU_022-04,AES,0.998860776948,4
TU_022-05,TU_001-01,0.999993453325,1
TU_022-05,TU_035-03,0.999987703726,2
TU_022-05,TU_033-06,0.999981499586,3
TU_022-05,TU_001-04,0.999922404392,4
TU_022-06,ONQ,0.999206983611,1
TU_022-06,TOS,0.999017837745,2
TU_022-06,KUA,0.998898228092,3
TU_022-06,SXM,0.998417868564,4
TU_022-07,TU_059-03,0.999965267193,1
TU_022-07,TU_031-13,0.999816757083,2
TU_022-07,TU_031-15,0.999355605549,3
TU_022-07,TU_031-05,0.999172022484,4
TU_023-01,TU_034-02,0.999342344803,1
TU_023-01,TU_024-01,0.998999951316,2
TU_023-01,TU_043-01,0.998128085737,3
TU_023-01,TU_048-10,0.997863300351,4
TU_023-04,TU_058-02,1.000000000000,1
TU_023-04,TU_059-05,1.000000000000,1
TU_023-04,TU_002-03,1.000000000000,1
TU_023-04,TU_064-02,0.999833333333,4
TU_024-01,TU_034-02,0.999657606513,1
TU_024-01,TU_043-01,0.999128134421,2
TU_024-01,TU_023-01,0.998999951316,3
TU_024-01,TU_076-02,0.998287837838,4
TU_025-01,TU_016-02,0.999956314610,1
TU_025-01,TU_035-07,0.999924090650,2
TU_025-01,TU_008-03,0.998741926268,3
TU_025-01,ISN,0.998086426330,4
TU_026-01,KLX,0.999573742732,1
TU_026-01,AZO,0.998884499680,2
TU_026-01,TU_060-01,0.998043811533,3
TU_026-01,EWN,0.997459715197,4
TU_027-01,TU_001-02,0.999956989247,1
TU_027-01,TU_016-04,0.999956989247,1
TU_027-01,TU_010-04,0.999956989247,1
TU_027-01,TU_006-02,0.999956989247,1
TU_027-01,TU_008-04,0.999956989247,1
TU_027-01,TU_010-03,0.999956989247,1
TU_027-02,RYG,0.999535413153,1
TU_027-02,HBE,0.998999636875,2
TU_027-02,YWG,0.998797469028,3
TU_027-02,BVC,0.997318689872,4
TU_027-03,KZS,0.999596092882,1
TU_027-03,BJM,0.998378046116,2
TU_027-03,TU_061-02,0.998165638057,3
TU_027-03,GRK,0.998010144336,4
TU_028-01,TU_048-05,0.999842966551,1
TU_028-01,TU_033-07,0.999615584686,2
TU_028-01,TU_047-01,0.999028859758,3
TU_028-01,TU_048-09,0.998818364663,4
TU_028-03,TU_074-05,1.000000000000,1
TU_028-03,TU_007-02,0.999914173046,2
TU_028-03,TU_052-03,0.999842767296,3
TU_028-03,TU_017-09,0.999773148148,4
TU_030-01,KYA,0.998969346542,1
TU_030-01,TGD,0.998927042130,2
TU_030-01,VNX,0.997888150244,3
TU_030-01,ABX,0.996626058111,4
TU_030-02,BES,0.998836933020,1
TU_030-02,CCF,0.998103224792,2
TU_030-02,YWG,0.997104639819,3
TU_030-02,RYG,0.996366695694,4
TU_030-03,KJA,0.997951073258,1
TU_030-03,AKL,0.996389978367,2
TU_030-03,MXP,0.995141206873,3
TU_030-03,KTA,0.995092795453,4
TU_031-01,SDR,0.999107387850,1
TU_031-01,LUX,0.998955524308,2
TU_031-01,MBJ,0.998799237710,3
TU_031-01,GOJ,0.998600492912,4
TU_031-02,TU_034-04,0.999894188368,1
TU_031-02,TU_034-10,0.999036308071,2
TU_031-02,TU_046-01,0.999003102140,3
TU_031-02,TU_007-01,0.998715512389,4
TU_031-03,BGF,0.999515664505,1
TU_031-03,TU_048-10,0.998916441092,2
TU_031-03,ZYR,0.998367660361,3
TU_031-03,ATZ,0.997301509361,4
TU_031-04,LNZ,0.999208489533,1
TU_031-04,HLN,0.999030979452,2
TU_031-04,AOK,0.998532829337,3
TU_031-04,TU_075-01,0.997659057362,4
TU_031-05,TU_017-07,0.999618371605,1
TU_031-05,TU_022-07,0.999172022484,2
TU_031-05,TU_074-01,0.999168636857,3
TU_031-05,TU_059-03,0.999137289677,4
TU_031-06,AHJ,0.999630502991,1
TU_031-06,TU_031-12,0.999620570532,2
TU_031-06,TU_055-04,0.999559005357,3
TU_031-06,TU_001-04,0.999444153746,4
TU_031-07,TU_031-08,0.999932276565,1
TU_031-07,TU_057-02,0.999844122539,2
TU_031-07,TU_067-04,0.999589646914,3
TU_031-07,TU_031-15,0.999502205646,4
TU_031-08,TU_031-07,0.999932276565,1
TU_031-08,TU_057-02,0.999911845974,2
TU_031-08,TU_031-15,0.999569929081,3
TU_031-08,TU_067-04,0.999521923479,4
TU_031-09,TU_017-05,0.999973495421,1
TU_031-09,TU_010-08,0.999814075131,2
TU_031-09,TU_017-01,0.999749972567,3
TU_031-09,TU_017-10,0.999744329428,4
TU_031-10,TU_001-05,0.999967047607,1
TU_031-10,TU_052-01,0.999909331278,2
TU_031-10,TU_064-01,0.999715261970,3
TU_031-10,TU_009-03,0.999701860787,4
TU_031-11,TU_001-01,0.999843124354,1
TU_031-11,TU_022-05,0.999836577679,2
TU_031-11,TU_035-03,0.999824281405,3
TU_031-11,TU_033-06,0.999818077265,4
TU_031-12,TU_001-04,0.999823583214,1
TU_031-12,TU_033-06,0.999764488020,2
TU_031-12,TU_035-03,0.999758283880,3
TU_031-12,TU_022-05,0.999745987606,4
TU_031-13,TU_059-03,0.999851489890,1
TU_031-13,TU_022-07,0.999816757083,2
TU_031-13,TU_031-15,0.999538848466,3
TU_031-13,TU_057-02,0.999196931573,4
TU_031-14,GRR,0.999045808537,1
TU_031-14,YXX,0.998613240061,2
TU_031-14,MPL,0.997578103792,3
TU_031-14,VGO,0.997232795101,4
TU_031-15,TU_057-02,0.999658083107,1
TU_031-15,TU_031-08,0.999569929081,2
TU_031-15,TU_031-13,0.999538848466,3
TU_031-15,TU_031-07,0.999502205646,4
TU_032-01,BIL,0.999982558224,1
TU_032-01,TU_039-01,0.999839194579,2
TU_032-01,POP,0.999434139293,3
TU_032-01,KGL,0.999279496518,4
TU_033-01,TU_007-08,0.999988888889,1
TU_033-01,TU_017-10,0.999952706552,2
TU_033-01,TU_017-06,0.999863888889,3
TU_033-01,TU_031-09,0.999697035980,4
TU_033-02,TU_076-02,0.999817537847,1
TU_033-02,TU_043-01,0.998977241264,2
TU_033-02,TU_024-01,0.998105375685,3
TU_033-02,TU_034-02,0.997762982198,4
TU_033-03,TU_072-01,0.999704443355,1
TU_033-03,TU_055-01,0.999227059592,2
TU_033-03,TU_067-01,0.999048646637,3
TU_033-03,TU_048-08,0.998917987088,4
TU_033-04,HXD,0.999937305638,1
TU_033-04,CNI,0.998450563213,2
TU_033-04,TU_074-02,0.998343013308,3
TU_033-04,TU_052-04,0.996916065762,4
TU_033-05,TU_004-03,0.997656429942,1
TU_033-05,TU_004-02,0.996737012681,2
TU_033-05,TU_035-04,0.995531769880,3
TU_033-05,TU_055-01,0.994780032479,4
TU_033-06,TU_035-03,0.999993795860,1
TU_033-06,TU_022-05,0.999981499586,2
TU_033-06,TU_001-01,0.999974952911,3
TU_033-06,TU_001-04,0.999940904806,4
TU_033-07,TU_048-05,0.999772618135,1
TU_033-07,TU_028-01,0.999615584686,2
TU_033-07,TU_048-09,0.999202779977,3
TU_033-07,TU_053-02,0.998703703704,4
TU_033-08,TU_017-09,0.999962587588,1
TU_033-08,TU_039-02,0.999901169026,2
TU_033-08,TU_052-03,0.999892968440,3
TU_033-08,TU_016-03,0.999886059136,4
TU_034-01,EWR,0.998146442191,1
TU_034-01,PDG,0.997448151012,2
TU_034-01,ORD,0.996052491696,3
TU_034-01,BSD,0.995668790920,4
TU_034-02,TU_024-01,0.999657606513,1
TU_034-02,TU_023-01,0.999342344803,2
TU_034-02,TU_043-01,0.998785740934,3
TU_034-02,TU_076-02,0.997945444351,4
TU_034-03,PUQ,0.999314569756,1
TU_034-03,IZO,0.999227139579,2
TU_034-03,POM,0.999119049212,3
TU_034-03,RSW,0.999065234386,4
TU_034-04,TU_031-02,0.999894188368,1
TU_034-04,TU_046-01,0.999108913772,2
TU_034-04,TU_034-10,0.998930496439,3
TU_034-04,TU_007-01,0.998821324021,4
TU_034-05,TU_041-02,0.999969320042,1
TU_034-05,TU_055-03,0.999757942517,2
TU_034-05,TU_012-01,0.999712826944,3
TU_034-05,TU_048-13,0.999628283247,4
TU_034-06,TU_017-08,0.999877278542,1
TU_034-06,TU_037-02,0.999817195739,2
TU_034-06,TU_011-72,0.999212879449,3
TU_034-06,TU_035-05,0.998650894801,4
TU_034-07,YXU,0.999481879727,1
TU_034-07,EVV,0.998943424465,2
TU_034-07,TU_009-01,0.998796730435,3
TU_034-07,AAN,0.998670720973,4
TU_034-08,TU_012-01,0.999897635541,1
TU_034-08,TU_041-02,0.999641142443,2
TU_034-08,TU_034-05,0.999610462485,3
TU_034-08,TU_055-03,0.999368405002,4
TU_034-09,TU_061-01,0.999953081863,1
TU_034-09,TU_035-05,0.999044952932,2
TU_034-09,TU_075-05,0.998424606151,3
TU_034-09,TU_037-02,0.997878651994,4
TU_034-10,TU_048-04,0.999492039420,1
TU_034-10,TU_031-02,0.999036308071,2
TU_034-10,TU_034-04,0.998930496439,3
TU_034-10,TU_075-05,0.998533317062,4
TU_034-11,TU_016-03,0.999954566350,1
TU_034-11,TU_039-02,0.999939456460,2
TU_034-11,TU_033-08,0.999840625486,3
TU_034-11,TU_017-09,0.999803213074,4
TU_034-12,IXL,0.994996284827,1
TU_034-12,KAD,0.994797630117,2
TU_034-12,HYD,0.992539297979,3
TU_034-12,PPS,0.988587191614,4
TU_035-01,TU_005-01,0.999916900126,1
TU_035-01,TU_055-02,0.998950036460,2
TU_035-01,KJH,0.998499597777,3
TU_035-01,YAM,0.997829814845,4
TU_035-02,SKD,0.999230732396,1
TU_035-02,TSR,0.998795480389,2
TU_035-02,LLA,0.998327864715,3
TU_035-02,TUL,0.998264628484,4
TU_035-03,TU_033-06,0.999993795860,1
TU_035-03,TU_022-05,0.999987703726,2
TU_035-03,TU_001-01,0.999981157051,3
TU_035-03,TU_001-04,0.999934700666,4
TU_035-04,TU_046-04,0.998291326729,1
TU_035-04,TU_004-03,0.997875339938,2
TU_035-04,TU_074-02,0.996592447177,3
TU_035-04,TU_033-05,0.995531769880,4
TU_035-05,TU_034-09,0.999044952932,1
TU_035-05,TU_061-01,0.998998034795,2
TU_035-05,TU_037-02,0.998833699062,3
TU_035-05,TU_034-06,0.998650894801,4
TU_035-06,TU_053-02,0.999977333333,1
TU_035-06,TU_017-03,0.999974032485,2
TU_035-06,TU_074-01,0.999920102564,3
TU_035-06,TU_048-09,0.999478257060,4
TU_035-07,TU_016-02,0.999967776040,1
TU_035-07,TU_025-01,0.999924090650,2
TU_035-07,TU_008-03,0.998817835618,3
TU_035-07,ISN,0.998162335680,4
TU_036-01,TU_027-01,0.999947772658,1
TU_036-01,TU_008-04,0.999904761905,2
TU_036-01,TU_016-04,0.999904761905,2
TU_036-01,TU_010-03,0.999904761905,2
TU_036-01,TU_001-02,0.999904761905,2
TU_036-01,TU_006-02,0.999904761905,2
TU_036-01,TU_010-04,0.999904761905,2
TU_036-02,AKA,0.999878390386,1
TU_036-02,IQM,0.999816685372,2
TU_036-02,TU_047-02,0.999793415638,3
TU_036-02,TU_048-12,0.999556072921,4
TU_036-03,TU_007-04,0.999630296655,1
TU_036-03,TU_054-01,0.999003338612,2
TU_036-03,TU_041-01,0.998829624563,3
TU_036-03,TU_048-08,0.998490713121,4
TU_037-01,TU_010-07,0.999969714855,1
TU_037-01,TU_059-04,0.999953473550,2
TU_037-01,TU_009-02,0.999827763899,3
TU_037-01,TU_053-01,0.999665742823,4
TU_037-02,TU_034-06,0.999817195739,1
TU_037-02,TU_017-08,0.999694474281,2
TU_037-02,TU_011-72,0.999030075188,3
TU_037-02,TU_035-05,0.998833699062,4
TU_037-03,SDL,0.999822684120,1
TU_037-03,LNK,0.999673765702,2
TU_037-03,JIB,0.999633453447,3
TU_037-03,AAN,0.999545878870,4
TU_038-01,FAY,0.999855051883,1
TU_038-01,YWK,0.999853040209,2
TU_038-01,DNK,0.999826088479,3
TU_038-01,ESU,0.999694657178,4
TU_038-02,SYR,0.999142043325,1
TU_038-02,ZNZ,0.997894807021,2
TU_038-02,BCM,0.997391234178,3
TU_038-02,CCC,0.997000089786,4
TU_039-01,TU_032-01,0.999839194579,1
TU_039-01,BIL,0.999821752803,2
TU_039-01,POP,0.999594944714,3
TU_039-01,KGL,0.999440301939,4
TU_039-02,TU_016-03,0.999984890110,1
TU_039-02,TU_034-11,0.999939456460,2
TU_039-02,TU_033-08,0.999901169026,3
TU_039-02,TU_017-09,0.999863756614,4
TU_041-01,TU_007-04,0.999199327908,1
TU_041-01,TU_002-01,0.998900478796,2
TU_041-01,TU_036-03,0.998829624563,3
TU_041-01,TU_054-01,0.997832963175,4
TU_041-02,TU_034-05,0.999969320042,1
TU_041-02,TU_012-01,0.999743506902,2
TU_041-02,TU_055-03,0.999727262559,3
TU_041-02,TU_034-08,0.999641142443,4
TU_042-01,LGS,0.998995489918,1
TU_042-01,MLU,0.998652901720,2
TU_042-01,TU_055-02,0.997600779924,3
TU_042-01,TU_035-01,0.996550816384,4
TU_043-01,TU_076-02,0.999159703417,1
TU_043-01,TU_024-01,0.999128134421,2
TU_043-01,TU_033-02,0.998977241264,3
TU_043-01,TU_034-02,0.998785740934,4
TU_044-01,TU_006-03,0.998926777929,1
TU_044-01,TU_002-01,0.997568896792,2
TU_044-01,TU_041-01,0.996469375588,3
TU_044-01,TU_007-04,0.995668703496,4
TU_046-01,TU_007-01,0.999712410249,1
TU_046-01,TU_008-02,0.999459602716,2
TU_046-01,TU_034-04,0.999108913772,3
TU_046-01,TU_031-02,0.999003102140,4
TU_046-04,TU_074-02,0.998301120448,1
TU_046-04,TU_035-04,0.998291326729,2
TU_046-04,TU_033-04,0.996644133756,3
TU_046-04,HXD,0.996581439394,4
TU_047-01,TU_048-03,0.999786680912,1
TU_047-01,TU_028-01,0.999028859758,2
TU_047-01,TU_048-05,0.998871826309,3
TU_047-01,TU_033-07,0.998644444444,4
TU_047-02,AKA,0.999915025252,1
TU_047-02,TU_036-02,0.999793415638,2
TU_047-02,TU_048-12,0.999762657283,3
TU_047-02,IQM,0.999610101010,4
TU_047-03,HCN,0.999055566631,1
TU_047-03,TU_017-02,0.998447368421,2
TU_047-03,TU_010-05,0.998068910388,3
TU_047-03,WOT,0.997983596934,4
TU_048-01,YFC,0.999255915465,1
TU_048-01,CWA,0.999248268482,2
TU_048-01,AEX,0.998842755141,3
TU_048-01,BRN,0.998221563766,4
TU_048-02,CUU,0.998663938749,1
TU_048-02,VER,0.998368200644,2
TU_048-02,KOK,0.998286876709,3
TU_048-02,SYZ,0.997678207186,4
TU_048-03,TU_047-01,0.999786680912,1
TU_048-03,TU_028-01,0.998815540670,2
TU_048-03,TU_048-05,0.998658507221,3
TU_048-03,TU_052-02,0.998641235551,4
TU_048-04,TU_034-10,0.999492039420,1
TU_048-04,TU_075-05,0.999041277642,2
TU_048-04,TU_031-02,0.998528347491,3
TU_048-04,TU_034-04,0.998422535859,4
TU_048-05,TU_028-01,0.999842966551,1
TU_048-05,TU_033-07,0.999772618135,2
TU_048-05,TU_048-09,0.998975398112,3
TU_048-05,TU_047-01,0.998871826309,4
TU_048-06,BZI,0.999737676139,1
TU_048-06,GAF,0.999470630685,2
TU_048-06,YSB,0.998651402442,3
TU_048-06,KIT,0.998358874828,4
TU_048-07,SLU,0.999951381984,1
TU_048-07,PGF,0.999626068878,2
TU_048-07,TER,0.999545151121,3
TU_048-07,DAR,0.999361621182,4
TU_048-08,TU_067-01,0.999869340451,1
TU_048-08,TU_054-01,0.999487374509,2
TU_048-08,TU_072-01,0.999213543733,3
TU_048-08,TU_033-03,0.998917987088,4
TU_048-09,TU_053-02,0.999500923727,1
TU_048-09,TU_035-06,0.999478257060,2
TU_048-09,TU_017-03,0.999452289545,3
TU_048-09,TU_074-01,0.999398359624,4
TU_048-10,TU_031-03,0.998916441092,1
TU_048-10,BGF,0.998432105597,2
TU_048-10,TU_023-01,0.997863300351,3
TU_048-10,ZYR,0.997284101453,4
TU_048-11,TU_008-02,0.999370040666,1
TU_048-11,TU_059-01,0.999152852414,2
TU_048-11,TU_007-01,0.999117233133,3
TU_048-11,TU_077-04,0.999060533519,4
TU_048-12,TU_064-01,0.999794315126,1
TU_048-12,TU_047-02,0.999762657283,2
TU_048-12,AKA,0.999677682535,3
TU_048-12,TU_036-02,0.999556072921,4
TU_048-13,TU_055-03,0.999870340730,1
TU_048-13,TU_077-04,0.999699386996,2
TU_048-13,TU_034-05,0.999628283247,3
TU_048-13,TU_059-01,0.999607068101,4
TU_049-01,LPF,0.999398084619,1
TU_049-01,TU_058-01,0.999358384567,2
TU_049-01,ISN,0.998840315988,3
TU_049-01,PMG,0.998698506290,4
TU_050-01,TU_073-02,0.999918027211,1
TU_050-01,TU_016-01,0.999620883573,2
TU_050-01,TU_034-08,0.999280935887,3
TU_050-01,TU_012-01,0.999178571428,4
TU_050-08,TU_007-06,0.999889124294,1
TU_050-08,TU_076-03,0.999500000000,2
TU_050-08,TU_020-02,0.999333333334,3
TU_050-08,TU_063-02,0.999333333334,3
TU_050-09,TU_010-01,0.999978700129,1
TU_050-09,TU_033-02,0.996649128820,2
TU_050-09,KSJ,0.996570075758,3
TU_050-09,TU_076-02,0.996466666667,4
TU_052-01,TU_031-10,0.999909331278,1
TU_052-01,TU_001-05,0.999876378885,2
TU_052-01,TU_009-03,0.999792529509,3
TU_052-01,TU_064-01,0.999624593248,4
TU_052-02,GXH,0.999937950541,1
TU_052-02,TU_059-02,0.999770666087,2
TU_052-02,TU_022-03,0.999670798134,3
TU_052-02,TU_067-02,0.999122866390,4
TU_052-03,TU_017-09,0.999930380852,1
TU_052-03,TU_007-02,0.999928594250,2
TU_052-03,TU_033-08,0.999892968440,3
TU_052-03,TU_028-03,0.999842767296,4
TU_052-03,TU_074-05,0.999842767296,4
TU_052-04,CNI,0.998465502549,1
TU_052-04,KSJ,0.997703058057,2
TU_052-04,HXD,0.996978760124,3
TU_052-04,TU_033-04,0.996916065762,4
TU_053-01,TU_009-02,0.999837978924,1
TU_053-01,TU_059-04,0.999712269273,2
TU_053-01,IQM,0.999666518606,3
TU_053-01,TU_037-01,0.999665742823,4
TU_053-02,TU_035-06,0.999977333333,1
TU_053-02,TU_017-03,0.999951365818,2
TU_053-02,TU_074-01,0.999897435897,3
TU_053-02,TU_048-09,0.999500923727,4
TU_054-01,TU_048-08,0.999487374509,1
TU_054-01,TU_067-01,0.999356714960,2
TU_054-01,TU_036-03,0.999003338612,3
TU_054-01,TU_072-01,0.998700918242,4
TU_055-01,TU_033-03,0.999227059592,1
TU_055-01,TU_072-01,0.998931502947,2
TU_055-01,TU_067-01,0.998275706229,3
TU_055-01,TU_048-08,0.998145046680,4
TU_055-02,TU_035-01,0.998950036460,1
TU_055-02,TU_005-01,0.998866936586,2
TU_055-02,LGS,0.998605290006,3
TU_055-02,TU_042-01,0.997600779924,4
TU_055-03,TU_048-13,0.999870340730,1
TU_055-03,TU_034-05,0.999757942517,2
TU_055-03,TU_041-02,0.999727262559,3
TU_055-03,TU_077-04,0.999569727726,4
TU_055-04,AHJ,0.999928502366,1
TU_055-04,TU_010-07,0.999559294077,2
TU_055-04,TU_031-06,0.999559005357,3
TU_055-04,TU_037-01,0.999529008932,4
TU_057-01,EJN,0.999755900185,1
TU_057-01,HNY,0.999651296785,2
TU_057-01,RHT,0.999535766482,3
TU_057-01,TU_010-02,0.999355154001,4
TU_057-02,TU_031-08,0.999911845974,1
TU_057-02,TU_031-07,0.999844122539,2
TU_057-02,TU_031-15,0.999658083107,3
TU_057-02,TU_067-04,0.999433769453,4
TU_058-01,TU_049-01,0.999358384567,1
TU_058-01,PMG,0.999340121723,2
TU_058-01,AXF,0.999251106571,3
TU_058-01,WOT,0.998908303541,4
TU_058-02,TU_023-04,1.000000000000,1
TU_058-02,TU_002-03,1.000000000000,1
TU_058-02,TU_059-05,1.000000000000,1
TU_058-02,TU_064-02,0.999833333333,4
TU_059-01,TU_077-04,0.999907681105,1
TU_059-01,TU_048-13,0.999607068101,2
TU_059-01,TU_055-03,0.999477408831,3
TU_059-01,TU_034-05,0.999235351348,4
TU_059-02,TU_022-03,0.999900132047,1
TU_059-02,GXH,0.999832715546,2
TU_059-02,TU_052-02,0.999770666087,3
TU_059-02,TU_067-02,0.999352200303,4
TU_059-03,TU_022-07,0.999965267193,1
TU_059-03,TU_031-13,0.999851489890,2
TU_059-03,TU_031-15,0.999390338356,3
TU_059-03,TU_031-05,0.999137289677,4
TU_059-04,TU_037-01,0.999953473550,1
TU_059-04,TU_010-07,0.999923188405,2
TU_059-04,TU_009-02,0.999874290349,3
TU_059-04,TU_053-01,0.999712269273,4
TU_059-05,TU_002-03,1.000000000000,1
TU_059-05,TU_058-02,1.000000000000,1
TU_059-05,TU_023-04,1.000000000000,1
TU_059-05,TU_064-02,0.999833333333,4
TU_060-01,KLX,0.998470068801,1
TU_060-01,BRN,0.998232799454,2
TU_060-01,TU_026-01,0.998043811533,3
TU_060-01,AEX,0.997611608079,4
TU_061-01,TU_034-09,0.999953081863,1
TU_061-01,TU_035-05,0.998998034795,2
TU_061-01,TU_075-05,0.998471524288,3
TU_061-01,TU_037-02,0.997831733857,4
TU_061-02,GRK,0.999844506279,1
TU_061-02,ARW,0.999233485128,2
TU_061-02,KZS,0.998569545175,3
TU_061-02,TU_027-03,0.998165638057,4
TU_063-01,NQY,0.999751255319,1
TU_063-01,FCA,0.999742393380,2
TU_063-01,BTV,0.998531698471,3
TU_063-01,MSO,0.997735131520,4
TU_063-02,TU_020-02,1.000000000000,1
TU_063-02,TU_076-03,0.999833333334,2
TU_063-02,TU_064-02,0.999833333333,3
TU_063-02,TU_023-04,0.999666666666,4
TU_063-02,TU_058-02,0.999666666666,4
TU_063-02,TU_002-03,0.999666666666,4
TU_063-02,TU_059-05,0.999666666666,4
TU_063-03,ERI,0.999303796196,1
TU_063-03,KIT,0.999070895684,2
TU_063-03,TU_021-01,0.998153526297,3
TU_063-03,GAF,0.997959139827,4
TU_063-04,MGM,0.999878019459,1
TU_063-04,NDJ,0.999762885148,2
TU_063-04,MOT,0.999635619124,3
TU_063-04,KSU,0.999351350594,4
TU_064-01,TU_048-12,0.999794315126,1
TU_064-01,TU_001-05,0.999748214363,2
TU_064-01,TU_031-10,0.999715261970,3
TU_064-01,TU_052-01,0.999624593248,4
TU_064-02,TU_059-05,0.999833333333,1
TU_064-02,TU_023-04,0.999833333333,1
TU_064-02,TU_058-02,0.999833333333,1
TU_064-02,TU_063-02,0.999833333333,1
TU_064-02,TU_002-03,0.999833333333,1
TU_064-02,TU_020-02,0.999833333333,1
TU_065-01,TU_007-03,0.999773624812,1
TU_065-01,TU_017-02,0.998961491906,2
TU_065-01,TU_047-03,0.997408860327,3
TU_065-01,ANG,0.996840497284,4
TU_065-02,TU_011-72,0.999424242424,1
TU_065-02,ANG,0.999170454546,2
TU_065-02,TU_017-08,0.998759843331,3
TU_065-02,TU_034-06,0.998637121873,4
